Mass,CC11Pre1_Oct,CC11Pre2_Jul,CC11Pre2_Oct,CC11Pre3_Jul,CC11Pre3_Oct,CC15Post_Oct,CC15Pre_Oct,CC20Post_Oct,CC20Pre_Oct,Coal11Post1_Jun,Coal11Post2_Jun,Coal11Post3_Jun,Coal11Pre1_Jun,Coal11Pre2_Jun,Coal11Pre3_Jun,Coal20Post1_Jun,Coal20Post2_Jun,Coal20Post3_Jun,Coal20Pre1_Jun,Coal20Pre2_Jun,Coal20Pre3_Jun,CC11Post_Oct,CC11Post1_Jul,CC11Post2_Jul,CC11Post3_Jul,CC11Pre1_Jul
200.048939332011,0,0,0,0,0,0,0,0,928254.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200.08707349957,0,0,0,0,0,0,0,0,0,882560.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200.09279431154,0,2552170.8,1251070.1,1777012.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1258399.6,1214329,1250654.6,2284432.3
200.129170483993,1530502.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200.201438067665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209833.9,0
200.233836893377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881425.3,0,0,0,0,0,0,0
200.239779796636,1179791.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200.249214392035,0,0,0,1192327.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200.299012930893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892547,0,0,0,0,0,0,0,0,0,0
200.345419886836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073321.3,0,0,0,0,0,0
200.494349779726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915712.9,0,0,0,0,0,0
200.49705871518,0,0,0,0,0,0,0,0,0,969193.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200.501288129589,0,0,0,0,0,0,0,0,0,0,0,1001872.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200.557669009259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955823.6,0,0,0,0,0,0,0,0,0,0
200.595448706987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941361.6,0,0,0,0,0,0
200.625358727101,0,0,0,0,0,0,0,0,0,0,946290.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200.720710163307,0,1184736.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200.805439646081,3397568.5,3903399.8,3725631.8,2678988,3238379.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3251034.5,1628495.4,2697638.5,1746672.6
200.834603892881,0,0,0,0,0,0,0,0,0,894508.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200.907802115417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002473.3,0,0,0,0,0,0,0,0,0,0
200.919976473343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943870.4,0,0,0,0,0,0
200.921360472346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893487.1,0,0,0,0,0,0
200.922104683094,0,0,0,0,0,1792852.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200.937936848021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560315.8,1180517.1,0,0,0
200.940025843519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193666.3
200.977290863917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145192.1,0,0,0
200.989213584605,0,0,0,0,0,894524.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200.993226889428,0,0,0,0,0,0,0,0,0,0,884150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201.016941162978,0,0,0,0,0,0,906304.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201.040456947613,0,1490491,0,1139944,0,1692826.1,0,972650,0,1032698.3,0,0,0,0,0,0,0,940139.4,0,0,0,1023033,4676461,6108011,5956541,1720335.4
201.059542419106,0,0,0,0,0,0,0,996309.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201.074282170317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1167296.4,0
201.076824592743,1466326.9,2157246,1376471.4,2950636.3,1482365.6,1682095.4,1066884.6,1971296.1,1267930,0,954926.9,0,0,0,0,1049915.5,0,1072445.1,0,0,0,1770222.8,2557040,3457903,4204480.5,2632724.3
201.095698172423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983268.8,0,0,0,0,0,0,0,0,0,0
201.101488419744,0,0,0,0,0,886861.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201.113200197264,1653337.8,2428097,1921114.5,1530096.6,1885440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453892.5,1626738.8,1673331.4,2425028,1633944.9
201.157128197455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916485.1,0,0,0,0,0,0,0,0,0
201.181875002964,0,0,0,0,0,0,910460.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201.232645876824,0,0,0,0,0,0,0,0,0,0,0,0,1118687.6,0,0,0,0,0,0,0,0,0,0,0,0,0
201.238263544827,0,0,0,0,0,0,0,0,0,0,0,894465.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201.251558245044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890915.6,0,0,0,0,0,0,0,0,0
201.259868240966,0,0,0,0,0,0,0,0,0,0,0,0,0,965928.8,0,0,0,0,0,0,0,0,0,0,0,0
201.294961783339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886775.3,0,0,0,0,0,0,0,0
201.354917395047,0,0,0,0,0,0,0,1020202.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201.460943670425,0,0,0,0,0,0,0,0,0,0,0,906258.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201.505879695777,0,0,0,0,0,0,0,0,0,0,0,952537.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201.533484434628,0,1155361.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201.541159131483,0,0,0,0,0,0,0,0,0,0,947875.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201.54983672058,0,0,0,0,0,0,0,0,0,0,0,932463.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201.68642751927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950171.2,0,0,0,0,0,0,0,0,0,0,0
201.728957364741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997419.3,0,0,0,0,0,0,0,0,0,0
201.780343511721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923497.4,0,0,0,0,0,0,0,0,0
201.799620030222,2009615.3,1752053.9,1757075.5,1315007.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549734.3,0,1296259.5,0
201.80201282989,29829392,38337528,32349076,22725184,29751338,0,0,0,932435.2,0,1034740.3,1276063.8,0,0,913045.4,1039807.4,0,0,0,1121565.5,0,0,25661350,18514882,29690884,13752689
201.820704739178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929549.4,0,0,0,0
201.840364734669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915641.3,0,0,0,0
201.856211327642,0,0,0,0,0,0,0,0,0,0,0,0,930489,0,0,0,0,0,0,0,0,0,0,0,0,0
201.886245412554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978921,0,0,0,0,0,0,0,0,0,0
201.959368434788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968333.2,0,0,0,0,0,0,0,0,0,0
201.964229488801,0,0,0,0,0,0,0,0,0,898092.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.037024667317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915713.5,0,0,0,0,0,0
202.040404123082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886749.7,0,0,0,0,0,0,0,0,0,0,0
202.05739728452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977636.8,0,0,0,0,0
202.061390279019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918566.8,0,0,0,0,0
202.072094154715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334238.9,1472539.6,0
202.072628366575,0,0,0,0,0,0,0,0,0,0,894418.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.095758558311,0,0,0,0,0,0,0,0,0,939667.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.101046025822,0,1169675.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.108438846255,3231782.3,1179276.4,1658795.9,1338466,1738300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2346940.3,1731042.9,1736222.9,1497494.4
202.154639494183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922446,0,0,0,0,0,0,0,0,0,0
202.165751327744,0,0,0,0,0,0,0,885412.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.185168655385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908265.6,0,0,0,0
202.190600556283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016253.6,0,0,0,0,0,0
202.224888322763,0,0,0,0,0,0,0,923744.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.249665115775,0,0,0,0,0,0,0,0,0,0,0,895204.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.27311907365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165357.1,0
202.296553172311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981091.8,0,0,0,0,0,0,0,0
202.30862047092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930312.1,0,0,0,0,0,0
202.333718679353,0,1197788.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.373226202147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888441.8,0,0,0,0,0,0,0,0
202.411863603049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886786.8,0,0,0,0
202.413371395128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889404.2,0,0,0,0,0,0
202.46018785505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018365.7,0,0,0,0,0,0,0,0,0
202.464908753533,0,0,0,0,0,0,0,0,0,925021.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.466431540968,0,0,0,0,0,0,0,0,0,0,887103.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.476112759461,0,0,0,0,0,0,0,0,0,890003.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.483626585292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175967.1,0
202.485884377927,0,0,0,0,0,898256.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.498376362025,0,0,0,0,0,0,0,0,0,0,0,0,0,888478.1,0,0,0,0,0,0,0,0,0,0,0,0
202.53308557095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903735.9,0,0,0,0,0,0,0,0,0,0,0
202.545535576019,0,0,0,0,0,0,0,0,0,0,945431.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.600508961454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231511.4,0,0
202.610226319621,0,0,0,0,0,0,0,0,0,0,0,924110.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.64628241787,0,0,0,0,0,0,0,0,985304.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.657109620677,0,0,0,0,0,0,0,0,0,0,0,0,960864.4,0,0,0,0,0,0,0,0,0,0,0,0,0
202.723649357173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,989529.2,0,0,0,0,0,0,0,0,0,0,0
202.749838001488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954943.8,0,0,0,0,0,0,0,0,0
202.802515557761,0,0,1185247.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.815118695288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951495.7,0,0,0,0,0,0,0,0,0,0
202.828270727718,1591000.5,2456638.3,1645025.6,1753903.6,2130530.8,0,0,1062293.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310572.5
202.835210714882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892501.6,0,0,0,0,0,0,0
202.868077166747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168305.3
202.87738309248,0,0,0,0,0,0,0,0,0,0,0,0,0,1046225.2,0,0,0,0,0,0,0,0,0,0,0,0
202.969021027267,0,0,0,0,0,0,0,0,0,0,0,0,0,899368.6,0,0,0,0,0,0,0,0,0,0,0,0
202.973135114445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916944.9,0,0,0,0,0,0,0,0,0
202.978233646864,0,0,0,0,0,8225430,2362890.3,0,963301.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.003160541951,0,0,0,0,0,0,0,0,0,0,0,902569.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.01167392679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528129.9,0,0
203.019655551289,0,0,0,0,0,0,0,0,0,0,0,929746.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.034959104342,0,0,0,1265221.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1683012.3,0,0
203.056098206423,0,0,0,0,0,2200580.3,0,1307171.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1963738.5,5958652,6235206.5,5972078.5,1266055.1
203.058955265283,0,0,0,0,0,0,0,0,0,0,0,0,998910.8,0,0,0,0,0,0,0,0,0,0,0,0,0
203.067749007885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145327.3,0
203.092478770757,0,1187535.4,1601780.4,0,1368304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968752.7,1165310.3,1311306.1,1891441.3,1253643.3
203.092736138002,0,0,0,0,0,0,892880.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.093696854067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950513.8,0,0,0,0,0
203.12626691533,0,0,0,0,0,0,0,0,0,0,0,0,0,941185.9,0,0,0,0,0,0,0,0,0,0,0,0
203.128811947057,1138668.5,0,0,0,1572721.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402368.6,0,0,0
203.128926157122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231220.1,0
203.163838850223,0,0,0,0,0,0,0,0,0,0,934111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.272506740778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894867,0,0,0,0,0,0,0,0,0,0,0
203.31772791707,0,0,0,0,0,0,944699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.339765665174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925141.8,0,0,0,0,0,0,0,0,0,0,0
203.383626615862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940796.4,0,0,0,0,0,0,0,0,0,0,0
203.453285783821,0,0,0,0,0,0,1003998.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.47049463006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892719.2,0,0,0,0,0,0,0,0
203.52584891205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903838.3,0,0,0,0,0,0,0,0,0,0
203.582189392543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893347.1,0,0,0,0,0,0,0,0,0,0,0
203.615582439752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948328.4,0,0,0,0,0,0,0,0,0
203.626807452185,1177100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.63240960759,0,0,0,0,0,0,922156.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203.654818459635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900780.5,0,0,0,0,0,0,0,0,0
203.704660693266,0,0,0,0,0,0,0,0,0,0,0,0,926093.1,0,0,0,0,0,0,0,0,0,0,0,0,0
203.710920968556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947004.3,0,0,0,0,0,0,0,0,0,0
203.734525294371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931609.2,0,0,0,0
203.799076430623,2357398.5,2807931,2235939.8,2084114.5,2154641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1557545.8,1375888.4,2365352.3,1964379.1
203.953016042509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921031.6,0,0,0,0,0,0,0,0,0,0
203.957458468998,0,0,0,0,0,0,0,0,0,0,0,0,898048.8,0,0,0,0,0,0,0,0,0,0,0,0,0
203.991293054205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902235.1,0,0,0,0,0,0,0,0,0,0
204.015411228089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888661.6,0,0,0,0
204.043108350036,0,1567881.3,0,1302698.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1459958
204.074104365456,0,0,0,0,0,0,0,0,0,0,0,0,926893.7,0,0,0,0,0,0,0,0,0,0,0,0,0
204.108066206168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897950.4,0,0,0,0
204.122645632705,0,0,0,0,0,0,0,0,0,941699.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204.133397614087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162177.1,0
204.150617389532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906465.7,0,0,0,0,0
204.239993931186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008741.8,0,0,0,0,0,0,0,0
204.345509124393,0,0,0,0,0,0,0,0,0,0,0,0,896811.9,0,0,0,0,0,0,0,0,0,0,0,0,0
204.385374988174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924672.1,0,0,0,0,0,0,0,0
204.389769243181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172755.6,0
204.438478789625,1143035.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204.462871020087,0,0,0,0,0,0,0,0,0,0,0,0,1010073.5,0,0,0,0,0,0,0,0,0,0,0,0,0
204.500332903695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084967.5,0,0,0,0,0
204.539742313753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902662.5,0,0,0,0,0,0,0,0,0,0,0
204.551199466989,0,0,0,0,0,0,0,0,0,0,896197.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204.559105934529,0,0,0,0,0,0,0,0,0,0,0,0,900748.1,0,0,0,0,0,0,0,0,0,0,0,0,0
204.586898214103,0,0,0,0,0,0,0,0,901388.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204.625669082433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917659.1,0,0,0,0,0,0,0,0
204.661286135808,0,0,0,0,0,918793.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204.67031912226,0,0,0,0,0,980879.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204.685929932367,0,0,0,0,0,0,0,0,0,894288.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204.791495527441,2144463,2268338.5,2908512.5,2036593.3,3252410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979629.6,1747695.9,1926085.9
204.825348360763,2013904.9,3674292.3,1780322.4,2111860.3,1893435.3,0,0,2207989,0,0,0,921000.5,0,0,0,0,0,0,0,0,0,0,0,1470192.8,1196402.3,1334601.5
204.946449687096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322858.1,1192891.8,0,0
204.993980139307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910833.6,0,0,0,0,0,0,0,0,0
205.008374247862,0,0,0,0,0,0,940113.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205.014241335415,0,0,0,1783429.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292909.8,1611009.8,2177023.3,1563357.1
205.030720514862,0,0,0,0,0,0,0,0,0,0,0,0,1049829.1,0,0,0,0,0,0,0,0,0,0,0,0,0
205.050613744654,0,1584063.9,0,1608841,0,0,976107.9,0,1054255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259781.1,1249409.6,1798368.8
205.052235378831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026540.6,0,0,0,0,0,0,0,0,0,0
205.071714795041,0,0,0,0,0,1017282.1,0,987663.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178887,0,0
205.083384173433,0,0,0,0,0,0,946400.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205.087037039269,0,1339457.8,0,1304332.3,0,0,934754.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497316.5
205.138780875904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983538.8,0,0,0,0,0,0,0
205.150408760266,0,0,0,0,0,0,0,0,0,0,0,934645.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205.152654409599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969472.6,0,0,0,0,0,0,0,0,0,0
205.159784813358,0,0,0,0,0,1020151.4,1885263.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6767271,0,0,0,0
205.245982326146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961802.6,0,0,0,0,0,0,0,0
205.354841608452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891829.1,0,0,0,0,0,0,0
205.454043240672,0,0,0,1192621.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205.658131488381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921440.2,0,0,0,0,0,0,0,0
205.680226488398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037289.5,0,0,0,0,0,0,0,0,0
205.681695600859,0,0,0,0,0,946116.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205.722003201636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935657,0,0,0,0,0
205.727385056995,0,0,0,0,0,0,0,0,0,0,0,0,0,935327.1,0,0,0,0,0,0,0,0,0,0,0,0
205.754741112903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004361.4,0,0,0,0,0,0,0
205.780883910898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917879.4,0,0,0,0,0,0,0,0,0,0,0
205.808852045796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,895462.1,0,0,0,0,0,0,0
205.851562782942,0,0,0,0,0,0,0,0,0,0,0,0,923929.9,0,0,0,0,0,0,0,0,0,0,0,0,0
205.871658630122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987127,0,0,0,0,0,0,0,0,0,0
205.890470635897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926576.8,0,0,0,0,0,0,0,0,0,0
205.920711752528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901090,0,0,0,0,0,0,0,0,0,0,0
205.938362598829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917970.1,0,0,0,0,0,0,0,0
205.941716087248,0,0,0,0,0,0,0,0,0,0,1826617.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205.956690873795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932389.4,0,0,0,0,0
205.961764888924,0,0,0,0,0,0,0,0,0,0,0,0,0,891229.1,0,0,0,0,0,0,0,0,0,0,0,0
206.115104668547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019022.3,0,0,0,0,0,0,0,0
206.130278709535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905030.4,0,0,0,0,0,0,0,0,0,0
206.146349354148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156580,0,0
206.18541273237,0,0,0,0,0,0,0,0,0,965174.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206.215666778132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140948.9
206.227789755027,0,0,0,0,0,0,0,0,0,903775.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206.268733410238,0,0,0,0,0,0,0,0,0,0,0,0,917401.6,0,0,0,0,0,0,0,0,0,0,0,0,0
206.303004644042,0,0,0,0,0,0,0,0,0,0,0,0,0,931973.2,0,0,0,0,0,0,0,0,0,0,0,0
206.328886216626,0,0,0,0,0,0,0,0,910546.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206.364832373595,1227292.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206.518018336073,0,0,0,0,0,1014513.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206.522491919778,0,0,0,1270024.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206.721907026806,0,0,0,0,0,893933.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206.726476910058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894862.8,0,0,0,0,0,0,0,0
206.788541175715,1956142.6,1749775.4,2685382.8,0,2824442.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444248.9,1795438.8,1228171.3
